id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,,filename,link
55632,Women,Footwear,Shoes,Heels,Black,Winter,2015,Casual,Catwalk Women Black Flats,,55632.jpg,http://assets.myntassets.com/v1/images/style/properties/Catwalk-Women-Black-Sandals_bf5464138d32b2f25aeab5ffc8ce911e_images.jpg
13027,Women,Footwear,Shoes,Heels,Gold,Winter,2012,Casual,Inc 5 Women Casual Gold Flats,,13027.jpg,http://assets.myntassets.com/v1/images/style/properties/9d70af39b13503d1ae27c581dc5e711d_images.jpg
27212,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Casual,Doodle Kids Boy Striped Blue Shirt,,27212.jpg,http://assets.myntassets.com/v1/images/style/properties/f3ea1bf0c6b6862c69a0dc95aa0c7d25_images.jpg
43757,Women,Accessories,Jewellery,Bangle,White,Fall,2012,Casual,Royal Diadem Set of 2 White Bangles,,43757.jpg,http://assets.myntassets.com/v1/images/style/properties/4e80cfc8a515dd9bb09e9599f13f746c_images.jpg
22760,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011,Ethnic,BIBA Women Solid Navy Blue Kurta,,22760.jpg,http://assets.myntassets.com/v1/images/style/properties/ecaf26af5a1d512051c9b8f1c6ec264d_images.jpg
16555,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011,Casual,Basics Men Navy Printed Polo T-shirt,,16555.jpg,http://assets.myntassets.com/v1/images/style/properties/528f6b5596be2edc6cdf9c4421bae0d1_images.jpg
8976,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,Puma Men SL Tech Lo SF White Sports Shoes,,8976.jpg,http://assets.myntassets.com/v1/images/style/properties/7923a91c983c0f5b59b5269f2cd4898d_images.jpg
7102,Unisex,Accessories,Bags,Backpacks,Orange,Winter,2015,Casual,Wildcraft Unisex Orange & Grey Backpack,,7102.jpg,http://assets.myntassets.com/v1/images/style/properties/Wildcraft-Unisex-Eiger-Orange-Grey-Black-Backpack_385cb696607614ed4729530ebbc1de45_images.jpg
34605,Men,Apparel,Innerwear,Briefs,Black,Summer,2016,Casual,Hanes Men Black Boxer Brief,,34605.jpg,http://assets.myntassets.com/v1/images/style/properties/7e78034dc0ee3acc42d4ab7a7ff33f24_images.jpg
50340,Women,Apparel,Topwear,Kurtis,Brown,Summer,2012,Ethnic,Aurelia Women Brown Printed Kurti,,50340.jpg,http://assets.myntassets.com/v1/images/style/properties/Aurelia-Women-Chocolate-Brown-Kurti_f1ed985339f9570846e8a0e62369e146_images.jpg
55400,Women,Personal Care,Makeup,Kajal and Eyeliner,Charcoal,Spring,2017,Casual,Revlon Grow Luscious Graphite Eye Liner,,55400.jpg,http://assets.myntassets.com/v1/images/style/properties/Revlon-Grow-Luscious-Graphite-Eye-Liner_b1474ea1a80f79616c35888970005521_images.jpg
3790,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2014,Casual,Converse Men's AS Canvas HI Black Shoe,,3790.jpg,http://assets.myntassets.com/v1/images/style/properties/2cbba1cd60b44011accb7c099a859ec4_images.jpg
8378,Girls,Apparel,Topwear,Tshirts,Green,Fall,2011,Casual,Doodle Girl's Princess Lime Kidswear,,8378.jpg,http://assets.myntassets.com/v1/images/style/properties/3877b9da648c16c969b043643426be71_images.jpg
30097,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Ed Hardy Men Black Dial Watch,,30097.jpg,http://assets.myntassets.com/v1/images/style/properties/Ed-Hardy-Men-Black-Dial-Watch_84ef7a33f80634c132d0cea5d835ec41_images.jpg
2642,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2010,Formal,Carlton London Men Semi Formal Black Shoe,,2642.jpg,http://assets.myntassets.com/v1/images/style/properties/e571426e3de987910f5bdd984338bd77_images.jpg
43565,Unisex,Accessories,Bags,Backpacks,Black,Summer,2012,Casual,Puma Unisex Black Echo Backpack,,43565.jpg,http://assets.myntassets.com/v1/images/style/properties/1c2a55945f5cddbdd037ca730ff50029_images.jpg
28854,Men,Apparel,Topwear,Tshirts,Lavender,Summer,2012,Casual,Proline Men Mauve T-shirt,,28854.jpg,http://assets.myntassets.com/v1/images/style/properties/dc0d047fe6ba9a90008248f8d897a739_images.jpg
13215,Men,Footwear,Shoes,Sports Shoes,Grey,Spring,2012,Sports,ASICS Men Gel Enduro 7 Running Silver Sports Shoes,,13215.jpg,http://assets.myntassets.com/v1/images/style/properties/54438127ac612583a256b3afcc527d25_images.jpg
27020,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012,Casual,Jealous 21 Women Navy Blue Jeans,,27020.jpg,http://assets.myntassets.com/v1/images/style/properties/Jealous-21-Women-Washed-Navy-Blue-Jeans_3b959991273c8a02d33aa71c74ff8877_images.jpg
46017,Women,Apparel,Topwear,Kurtas,Orange,Summer,2012,Ethnic,Fabindia Women Orange Printed Kurta,,46017.jpg,http://assets.myntassets.com/v1/images/style/properties/c0bf2e3ffee05f2abebfd109cb65ac4d_images.jpg
7330,Men,Footwear,Sandal,Sandals,Black,Summer,2013,Casual,Red Tape Men Strappy Black Floater,,7330.jpg,http://assets.myntassets.com/v1/images/style/properties/ee45b8fcfca7d478d7ff4a08132c9cc2_images.jpg
49863,Girls,Accessories,Watches,Watches,Pink,Winter,2016,Casual,Q&Q Kids Girls Pink Digital Watch,,49863.jpg,http://assets.myntassets.com/v1/images/style/properties/f4ddf76576e7eac48821d7fc4888fa35_images.jpg
16767,Women,Accessories,Bags,Handbags,Brown,Winter,2015,Casual,Spice Art Women Spacious Brown Handbag,,16767.jpg,http://assets.myntassets.com/v1/images/style/properties/ad8355f067a1eda0372da36c8dabcc31_images.jpg
31979,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2012,Sports,Nike Men Lunarswift +3 Grey Sports Shoes,,31979.jpg,http://assets.myntassets.com/v1/images/style/properties/7befb37221105961c017e679245ce9f6_images.jpg
50172,Women,Footwear,Shoes,Flats,Green,Winter,2012,Casual,Rocia Women Multi- Coloured Shoes,,50172.jpg,http://assets.myntassets.com/v1/images/style/properties/aac4ddede8d0c5c6763ba65718f41f53_images.jpg
28068,Men,Apparel,Innerwear,Trunk,Navy Blue,Summer,2016,Casual,Jockey ELANCE Men Navy Blue Elance Brief 1015,,28068.jpg,http://assets.myntassets.com/v1/image/style/properties/28068/Jockey-Men-Navy-Blue-Elance-Brief_1_006519a4d9a39c57096b29b20513dadd.jpg
23480,Men,Accessories,Scarves,Scarves,Grey,Summer,2012,Casual,Arrow Men Grey Check Scarf,,23480.jpg,http://assets.myntassets.com/v1/images/style/properties/Arrow-Men-Grey-Check-Scarf06f16009e270aef955b7f0e569b9a669_images.jpg
44740,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012,Casual,Globalite Men White Terra Shoes,,44740.jpg,http://assets.myntassets.com/v1/images/style/properties/1382dd0726f1748a14305844d4c97f4c_images.jpg
5467,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011,Sports,Nike Men's Elite Black Shoe,,5467.jpg,http://assets.myntassets.com/v1/images/style/properties/2647f07a41cd23ee046ffad2d5d4a520_images.jpg
20205,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011,Casual,Wrangler Men Flock Print Grey Sweatshirt,,20205.jpg,http://assets.myntassets.com/v1/images/style/properties/cf31ca15ee97a60fc3b8aa0f6d7d2578_images.jpg
14030,Women,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Nike Women Printed White Tshirts,,14030.jpg,http://assets.myntassets.com/v1/images/style/properties/32c82cde356b854b79b9e953fe358c2d_images.jpg
36360,Men,Accessories,Ties,Ties,Gold,Summer,2012,Formal,Reid & Taylor Men Gold Tie,,36360.jpg,http://assets.myntassets.com/v1/images/style/properties/89d3c136d7ad7ee067760adada2cf977_images.jpg
45692,Women,Personal Care,Fragrance,Perfume and Body Mist,Pink,Spring,2017,Casual,TOUS Women Leau Eau De Parfum 90 ml,,45692.jpg,http://assets.myntassets.com/assets/images/45692/2017/9/15/11505475214751-Tous-Women-Leau-Perfume-5921505475214676-1.jpg
57357,Women,Apparel,Innerwear,Bra,Black,Winter,2015,Casual,Amante Black Printed Push-Up Bra BGSS01,,57357.jpg,http://assets.myntassets.com/v1/images/style/properties/Amante-Copper-Floral-Romance-Bra_e38c74ec54fae0bec0d655cedc0f479c_images.jpg
10490,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011,Casual,Flying Machine Men HS Blue Shirts,,10490.jpg,http://assets.myntassets.com/v1/images/style/properties/841b253d83d3c33eabc627a5a0d971ff_images.jpg
33612,Women,Accessories,Wallets,Wallets,Green,Summer,2012,Casual,Lino Perros Women Green Wallet,,33612.jpg,http://assets.myntassets.com/v1/images/style/properties/1ba8d19b7798eef2bd0e12006801be86_images.jpg
39328,Girls,Apparel,Bottomwear,Shorts,Green,Summer,2012,Casual,Gini and Jony Girls Green Shorts,,39328.jpg,http://assets.myntassets.com/v1/images/style/properties/7ed1ca17fdfdefdd6320156fe7ea7292_images.jpg
41232,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports,Puma Men White Aquil Sports Shoes,,41232.jpg,http://assets.myntassets.com/v1/images/style/properties/2cb299d689b5c26c256c931837d45f7c_images.jpg
11542,Women,Apparel,Topwear,Kurtas,Beige,Summer,2011,Ethnic,W Women Printed Beige Kurtas,,11542.jpg,http://assets.myntassets.com/v1/images/style/properties/88868353237260fd0163ddddaf253c9e_images.jpg
56285,Women,Apparel,Innerwear,Bra,Black,Winter,2015,Casual,Biara Women Black Bra,,56285.jpg,http://assets.myntassets.com/v1/images/style/properties/Biara-Women-Black-Bra_f336d40c2763c5f95a5a5e243ddd8d14_images.jpg
25777,Men,Apparel,Topwear,Suspenders,Brown,Summer,2012,Formal,Arrow Men Brown Suspenders,,25777.jpg,http://assets.myntassets.com/v1/images/style/properties/Arrow-Men-Brown-Suspenders_05fb8412bc7d9b942c867a2440b34e57_images.jpg
2226,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2010,Sports,ADIDAS Women Black Tracksuit,,2226.jpg,http://assets.myntassets.com/v1/images/style/properties/e4f049a0633c869e79cfe6cecc634fc2_images.jpg
43101,Men,Personal Care,Fragrance,Fragrance Gift Set,Red,Spring,2017,Casual,Reebok Men Reeplay Perfume & Deodorant Set,,43101.jpg,http://assets.myntassets.com/v1/images/style/properties/6b15d33794272ae1bea0e4f7f66da5aa_images.jpg
18299,Women,Apparel,Topwear,Kurtas,Black,Fall,2011,Ethnic,Aneri Women Zeenat Black Kurta,,18299.jpg,http://assets.myntassets.com/v1/images/style/properties/26dea68b4b057a56f1f427d467d9df99_images.jpg
13671,Unisex,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Levis Kids Blue Solid Jean,,13671.jpg,http://assets.myntassets.com/v1/images/style/properties/c0c2cdab64907ed343c583467e99a15f_images.jpg
27444,Women,Apparel,Topwear,Tshirts,Black,Fall,2015,Casual,Jockey Women Black T-shirt,,27444.jpg,http://assets.myntassets.com/v1/images/style/properties/96a7f4bbb5f631a57263185c7607a85a_images.jpg
26596,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2015,Sports,Puma Men Jago Ripstop Black Sports Shoes,,26596.jpg,http://assets.myntassets.com/v1/images/style/properties/c1cd58d59cc5c4ba32826e7373f254c2_images.jpg
55064,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017,NA,Lakme Enrich Satins Lipstick 265,,55064.jpg,http://assets.myntassets.com/assets/images/55064/2018/3/9/11520592353547-Lakme-Enrich-Satins-Lipstick-265-2281520592353519-1.jpg
50516,Men,Apparel,Innerwear,Trunk,Navy Blue,Winter,2016,Casual,Chromozome Men Navy Blue Trunks,,50516.jpg,http://assets.myntassets.com/v1/images/style/properties/6ea0120eb068fff1449b7b29d10acc06_images.jpg
6686,Men,Apparel,Topwear,Tshirts,Red,Summer,2011,Casual,UCB Men's Big Ben Logo Red T-shirt,,6686.jpg,http://assets.myntassets.com/v1/images/style/properties/8d633ace6cb18a000817471a05db4fce_images.jpg
34053,Boys,Apparel,Bottomwear,Capris,Yellow,Summer,2012,Casual,Gini and Jony Boys Yellow 3/4 Length Pants,,34053.jpg,http://assets.myntassets.com/v1/images/style/properties/ed972b8708185e04d4cbbc475fee3bff_images.jpg
46473,Men,Accessories,Watches,Watches,Silver,Winter,2016,Casual,Timex Men Sliver Dial Watch,,46473.jpg,http://assets.myntassets.com/v1/images/style/properties/Timex-Men-Sliver-Dial-Watch_4136dfc9d4ff0d475e12a87585320468_images.jpg
7754,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,Fila Men's Agony Black Red Shoe,,7754.jpg,http://assets.myntassets.com/v1/images/style/properties/07396560af065725a85a392318d02103_images.jpg
55858,Women,Personal Care,Nails,Nail Polish,Brown,Spring,2017,Casual,Colorbar Pro Flirt Nail Lacquer 013,,55858.jpg,http://assets.myntassets.com/v1/images/style/properties/Colorbar-Pro-Flirt-Nail-Lacquer-013_f74134949726905190c88afaf13e1303_images.jpg
35181,Unisex,Accessories,Bags,Backpacks,Blue,Summer,2015,Casual,Wildcraft Unisex Blue Backpack,,35181.jpg,http://assets.myntassets.com/v1/images/style/properties/18be37603397283ad2b50d6fc1e3e175_images.jpg
22136,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2012,Formal,Provouge Men Black Formal Shoes,,22136.jpg,http://assets.myntassets.com/v1/images/style/properties/66382fb6d614ca7cada5bd95f7b4cd9c_images.jpg
16303,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011,Casual,Peter England Men Check Navy Blue Shirt,,16303.jpg,http://assets.myntassets.com/v1/images/style/properties/bacf77cf4f2db77c8870a3c44206a684_images.jpg
15586,Men,Apparel,Topwear,Sweatshirts,Green,Fall,2011,Casual,Proline Men Green Printed Sweatshirt,,15586.jpg,http://assets.myntassets.com/v1/images/style/properties/c717dedf82d5cd683844fb8ad7acc6a9_images.jpg
36704,Men,Personal Care,Fragrance,Perfume and Body Mist,Grey,Spring,2017,Casual,Burberry London Men Special Edition Perfume,,36704.jpg,http://assets.myntassets.com/v1/images/style/properties/Burberry-Men-BURBERRY-LONDON-MEN-EDT-100ML-Beige-Perfumes_833064a4560218344e8a4c8210a75ad2_images.jpg
5003,Women,Apparel,Bottomwear,Shorts,Blue,Summer,2011,Casual,Gini and Jony Girl's Arella Blue Kidswear,,5003.jpg,http://assets.myntassets.com/v1/images/style/properties/4f0851704c708d135d68467d456bff2e_images.jpg
14454,Women,Footwear,Shoes,Heels,Taupe,Summer,2012,Casual,Enroute Women Casual Taupe Casual Heels,,14454.jpg,http://assets.myntassets.com/v1/images/style/properties/4cc0bb7fe95fc7f26cb44505c85a91a3_images.jpg
53393,Women,Apparel,Topwear,Kurtas,Beige,Fall,2012,Ethnic,Alma Women Printed Beige Kurta,,53393.jpg,http://assets.myntassets.com/v1/images/style/properties/Alma-Women-Printed-Beige-Kurta_3b3e5c9884724a0b010654493aeb65d3_images.jpg
11126,Women,Apparel,Bottomwear,Track Pants,Blue,Fall,2011,Sports,Urban Yoga Women Solid Blue Track Pants,,11126.jpg,http://assets.myntassets.com/v1/images/style/properties/16be23530fde32a5b2611fb7ed878aa0_images.jpg
25313,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Casio Youth Series Men Digital Watch AE-1100W-1AVDF(D085),,25313.jpg,http://assets.myntassets.com/assets/images/25313/2018/3/2/11519969652371-Casio-Youth-Digital-Men-Black-Digital-Watches-D085-AE-1100W-1AVDF-5581519969652160-1.jpg
57733,Women,Personal Care,Lips,Lip Care,Brown,Spring,2017,NA,Lotus Herbals Cocoa Lip Balm,,57733.jpg,http://assets.myntassets.com/v1/images/style/properties/Lotus-Herbals-Cocoa-Lip-Balm_5dc9840118510ce07ab88df756f8f622_images.jpg
40784,Men,Footwear,Flip Flops,Flip Flops,Blue,Summer,2012,Casual,Quiksilver Men Blue Flip Flops,,40784.jpg,http://assets.myntassets.com/v1/images/style/properties/0a9e2c771bc3ab2945ea36a09c06418d_images.jpg
36536,Women,Accessories,Bags,Handbags,Blue,Summer,2012,Casual,United Colors of Benetton Women Blue Sling Bag,,36536.jpg,http://assets.myntassets.com/v1/images/style/properties/807db6823952f20d542a75afda81ed53_images.jpg
52073,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012,Casual,Myntra Men Grey & Red T-shirt,,52073.jpg,http://assets.myntassets.com/v1/images/style/properties/6ab7bad99a0fd2be931672fe423e1b97_images.jpg
58549,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Miami Blues Women Sunglasses,,58549.jpg,http://assets.myntassets.com/v1/images/style/properties/Miami-Blues-Women-Sunglasses_6258bd4836e1cc0d0739fa74e3a1437a_images.jpg
14666,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Casual,Basics Men Red Slim Fit Checked Shirt,,14666.jpg,http://assets.myntassets.com/v1/images/style/properties/68e7811deafaee1ab4295cbaf4765856_images.jpg
33878,Men,Accessories,Watches,Watches,Silver,Winter,2016,Casual,Citizen Men Silver Dial Watch,,33878.jpg,http://assets.myntassets.com/v1/images/style/properties/365ac3bda83964848786cd56013fb194_images.jpg
44116,Men,Personal Care,Fragrance,Perfume and Body Mist,Orange,Spring,2017,Casual,Boss Men Made For Summer Perfume,,44116.jpg,http://assets.myntassets.com/v1/images/style/properties/9c43f73cef886c0fe993477248765bfe_images.jpg
5231,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011,Casual,Classic Polo Men's Cari Navy Polo T-shirt,,5231.jpg,http://assets.myntassets.com/v1/images/style/properties/05f1400b589affd98c504f50c5ec5fb2_images.jpg
25121,Women,Accessories,Bags,Clutches,Black,Winter,2015,Casual,Lino Perros Women Gem Ring Black Clutch,,25121.jpg,http://assets.myntassets.com/v1/images/style/properties/Lino-Perros-Women-Gem-Ring-Black-Clutch_c759e29c1cd34d25acb427a5b48d9dc3_images.jpg
32196,Men,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic,Fabindia Men Printed Blue Kurta,,32196.jpg,http://assets.myntassets.com/v1/images/style/properties/1e6a8231b88c7b97f70fbd90724a105e_images.jpg
33044,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic,Mother Earth Women Printed Blue Kurta,,33044.jpg,http://assets.myntassets.com/v1/images/style/properties/e90c78953a069768e749cdf4b0c86a10_images.jpg
57501,Men,Footwear,Sandal,Sandals,Beige,Summer,2012,Casual,Lee Cooper Men Light cocoa Sandals,,57501.jpg,http://assets.myntassets.com/v1/images/style/properties/Lee-Cooper-Men-Khaki-Sandals_ae939350de06c0bd99f50d9de1f48635_images.jpg
54384,Women,Accessories,Bags,Handbags,Olive,Fall,2012,Casual,Baggit Women Olive Green Handbag,,54384.jpg,http://assets.myntassets.com/v1/images/style/properties/Baggit-Women-Olive-Green-Handbag_34d7396beb144fd9b9dbc06b9caa498e_images.jpg
13443,Women,Apparel,Topwear,Tops,White,Summer,2011,Casual,United Colors of Benetton Women Solid White Tops,,13443.jpg,http://assets.myntassets.com/v1/images/style/properties/3b361aac347e3b1af72cb86d61c8b19c_images.jpg
2014,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2010,Sports,ADIDAS Men's Classic Yellow Polo T-shirt,,2014.jpg,http://assets.myntassets.com/v1/images/style/properties/675a4ce053d49f8bd9b4f89a4b283a6f_images.jpg
43333,Women,Accessories,Bags,Handbags,Brown,Summer,2012,Casual,Murcia Women Brown Handbag,,43333.jpg,http://assets.myntassets.com/v1/images/style/properties/a02cf8001189970e0c9ed1d676dd0b06_images.jpg
49609,Women,Footwear,Shoes,Heels,Brown,Winter,2015,Casual,Catwalk Women Brown Heels,,49609.jpg,http://assets.myntassets.com/v1/images/style/properties/b68b16688c3b65b0b656998b57c129ee_images.jpg
31713,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016,Ethnic,Fabindia Women Anusuya Silver Earrings,,31713.jpg,http://assets.myntassets.com/v1/images/style/properties/f85b73b0957bd6e6415741f4121aa46c_images.jpg
12591,Unisex,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Tantra Unisex Printed Blue Tshirts,,12591.jpg,http://assets.myntassets.com/v1/images/style/properties/2f30a481130227b95d7ed4daf533dbc3_images.jpg
55256,Women,Personal Care,Makeup,Kajal and Eyeliner,Black,Summer,2019,Casual,Lakme Absolute Forever Silk Blacklast Eye Liner,,55256.jpg,http://assets.myntassets.com/assets/images/55256/2016/11/18/11479477210114-Lakme-Absolute-Forever-Silk-Blacklast-Eye-Liner-2941479477210088-1.jpg
18897,Women,Apparel,Dress,Dresses,Green,Fall,2011,Casual,Arrow Woman Solid Green Dress,,18897.jpg,http://assets.myntassets.com/v1/images/style/properties/5ec7f159be2030d4f24ad9da22d20501_images.jpg
34261,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,Gini and Jony Boys Printed Red T-shirt,,34261.jpg,http://assets.myntassets.com/v1/images/style/properties/a20a57e8af2cf39276d729e58ee2b8e4_images.jpg
50724,Girls,Apparel,Dress,Dresses,Blue,Summer,2012,Casual,Doodle Girls Blue Washed Dress,,50724.jpg,http://assets.myntassets.com/v1/images/style/properties/8f184224331047aa5fc5b0041b04dc53_images.jpg
2828,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2012,Casual,Lee Cooper Men's LC Casual Denim Blue Shoe,,2828.jpg,http://assets.myntassets.com/v1/images/style/properties/d8fbc6ec5c348077864f687febb98cca_images.jpg
22304,Women,Footwear,Shoes,Heels,Beige,Winter,2012,Casual,Inc. 5 Women Casual Beige Heels,,22304.jpg,http://assets.myntassets.com/v1/images/style/properties/068814d4601476ad9c74701a23ec8df0_images.jpg
16131,Women,Apparel,Topwear,Tshirts,Red,Fall,2011,Casual,Tokyo Talkies Women Printed Red T-shirt,,16131.jpg,http://assets.myntassets.com/v1/images/style/properties/3c24fbf941f6d2f3f722cf56da3d36b2_images.jpg
46641,Women,Personal Care,Fragrance,Deodorant,Grey,Spring,2017,Casual,Rasasi Women Hope Deo,,46641.jpg,http://assets.myntassets.com/v1/images/style/properties/e8989c6905433f216cae9216470c341c_images.jpg
